time,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
05-18 12:00,3.5404647833333334,3.50058625,3.5065331,3.5215774666666664,3.537341883333333,3.5257299,3.5273019666666667,3.5179329166666666,3.5443598499999998,3.4992364666666664,3.499320683333333,3.5074237333333333,3.5053228666666665,3.483227783333333,3.4846918666666666,3.4803814666666666,3.5252852666666663,3.4888631166666664,3.4928373333333336,3.5078052166666667,3.50864575,3.4854092666666667,3.4892847166666665,3.4726941333333334,3.502645333333333,3.45797245,3.4537949,3.4800597,3.4894512333333334,3.4659516999999997,3.47406495
05-19 12:00,3.48966085,3.444105366666667,3.4525984,3.46713715,3.4877038500000004,3.4683645,3.470699783333333,3.4664802333333333,3.4930318,3.4413346833333334,3.445038766666667,3.4524909,3.4548533166666666,3.4257500333333337,3.427019266666667,3.4277725166666664,3.473358666666667,3.4296102166666667,3.4378917,3.45239835,3.4567995999999996,3.42746385,3.4307681666666667,3.4191377666666667,3.4507471499999998,3.3975357666666666,3.3979362833333338,3.4238440333333333,3.4359407,3.4074209333333334,3.4147440333333337
05-20 12:00,3.42964805,3.3790288166666667,3.389403,3.4037425666666667,3.4292526,3.4017019166666667,3.4054119666666667,3.4060389333333334,3.432412183333333,3.3748677333333332,3.3815634333333335,3.3885197666666667,3.3956618666666665,3.3590092,3.3606038666666667,3.3662760166666668,3.41211675,3.3617651499999996,3.37385905,3.38787275,3.3962617833333337,3.360320283333333,3.363375683333333,3.3567889833333333,3.38953625,3.3284734666666664,3.3331305833333333,3.3584352166666664,3.3737512,3.339750516666667,3.346456433333333
05-21 12:00,3.360592766666667,3.305475416666667,3.3170433666666668,3.3315842,3.3620731833333335,3.32587005,3.3316149333333334,3.336678566666667,3.3626562000000004,3.29997965,3.3089706333333333,3.315700233333333,3.327848133333333,3.2831177166666667,3.285642666666667,3.295967016666667,3.3416949666666667,3.2854931333333335,3.3008077666666664,3.3144082000000004,3.3271587666666664,3.2840730833333334,3.287319383333333,3.285731583333333,3.3191199,3.2509758166666667,3.2594388333333333,3.2840062,3.3030365500000003,3.2630171833333335,3.2694151666666667
05-22 12:00,3.2826811333333334,3.2235555666666666,3.2356481500000003,3.250858366666667,3.286257216666667,3.2410310666666664,3.24947575,3.258486916666667,3.2839435333333333,3.2168051833333333,3.227368233333333,3.234232316666667,3.2515130833333337,3.1982215166666665,3.2023259,3.2169363,3.2622559166666667,3.2009513,3.2188325166666667,3.232198566666667,3.24961515,3.1988467166666665,3.2028113166666667,3.2060620166666665,3.2396330166666667,3.1652251000000002,3.17694315,3.2007476666666665,3.22394825,3.1773274833333334,3.1838395333333334
05-23 12:00,3.1961191833333333,3.13337325,3.1453788,3.1617664166666666,3.2019026999999998,3.1473828000000004,3.159153283333333,3.17156995,3.1964792666666666,3.1254697166666667,3.136897466666667,3.1443257166666667,3.166758983333333,3.1045014833333338,3.1108366166666666,3.1292901333333334,3.1739904833333332,3.1082876166666664,3.1280565166666667,3.1414518,3.1637521333333334,3.1047982166666666,3.1100607166666667,3.1178890333333333,3.1512411166666667,3.07139375,3.085749416666667,3.108867883333333,3.1366319833333334,3.082821416666667,3.08995205
05-24 12:00,3.1011326333333336,3.0350303333333333,3.046428016666667,3.0645146166666666,3.1091147333333335,3.0451586666666666,3.0608009333333333,3.0760516666666664,3.1004933166666664,3.0260922833333335,3.037732333333333,3.046199633333333,3.0736900333333335,3.002173483333333,3.0113518166666666,3.033149416666667,3.0771186166666666,3.0076422833333334,3.028632066666667,3.04239015,3.069687266666667,3.0021182,3.0092735,3.0213329166666667,3.05414265,2.9696451666666666,2.9859884166666664,3.0085931,3.0412258666666667,2.97967365,2.987976766666667
05-25 12:00,2.9979652333333333,2.9286326833333334,2.9390164166666666,2.9593142,3.0080066000000003,2.9346246666666667,2.9545704666666666,2.9720737833333333,2.9962388499999997,2.91879,2.9300770333333332,2.9400826666666666,2.9724145666666666,2.8914862,2.9040452500000002,2.92864925,2.9718880833333334,2.899151166666667,2.9207397,2.9352503833333334,2.967536533333333,2.8910300833333333,2.9006530333333336,2.9165248166666666,2.948569866666667,2.860136433333333,2.8778163833333332,2.9001675000000002,2.9378606333333335,2.868093033333333,2.878139216666667
05-26 12:00,2.886875766666667,2.81429595,2.8233886833333335,2.8463811833333335,2.8987018333333334,2.816074,2.8406161,2.8597963500000003,2.883988516666667,2.8036837833333332,2.814161916666667,2.8262121,2.863047933333333,2.7727171333333334,2.789090483333333,2.8159389833333335,2.8585719666666667,2.782950483333333,2.804586,2.8202828,2.85741815,2.7717878666666667,2.7844020333333335,2.803606633333333,2.8347880500000002,2.7430221166666664,2.7614143166666665,2.7838525166666668,2.8266628666666667,2.74831995,2.7606666
05-27 12:00,2.7681335166666665,2.69215055,2.699809383333333,2.7259356,2.781337166666667,2.6898186,2.71909865,2.7393986833333335,2.7640292000000004,2.6809035166666666,2.6902398499999998,2.7048322333333332,2.745716333333333,2.6461664833333334,2.666664683333333,2.6951835833333333,2.7374637333333336,2.6591820166666666,2.6804009833333335,2.6977494666666666,2.7394571833333337,2.6446717166666667,2.6607245333333336,2.68273155,2.7130917833333332,2.618458916666667,2.6369868666666667,2.6599247333333333,2.7077594166666668,2.6206222,2.6357888
05-28 12:00,2.642013116666667,2.5623458833333337,2.5685589833333333,2.5982002166666667,2.6560661166666666,2.5561797166666667,2.590188933333333,2.611081316666667,2.6366555999999997,2.5505930333333335,2.55858225,2.5761916833333336,2.6205610833333335,2.5121501499999996,2.5369516,2.566565666666667,2.6088704666666667,2.5279981333333335,2.5484356999999997,2.5679210833333332,2.61379065,2.5099829,2.5298279,2.5540663666666665,2.5837984666666665,2.4866102,2.5047613166666665,2.52867265,2.581283083333333,2.4852899166666664,2.503738616666667
05-29 12:00,2.5087887166666665,2.4250538,2.4299311833333332,2.4633985166666665,2.5230631333333333,2.4154793666666667,2.4540699,2.47506835,2.5021634833333333,2.4129140333333337,2.4194764666666666,2.44054005,2.4877431666666667,2.3709924333333334,2.4001437666666665,2.4302887833333333,2.4731050166666666,2.3895657666666663,2.4089600833333336,2.4310728000000004,2.4805714833333337,2.3680380833333334,2.391924133333333,2.4177946,2.447239033333333,2.3476498333333335,2.36498655,2.3903921333333336,2.4473777333333335,2.3426308000000002,2.364751816666667
05-30 12:00,2.3687288,2.2804723333333334,2.2842307833333333,2.3217529499999996,2.3825278333333335,2.2680342833333333,2.3109373166666667,2.3316098666666667,2.36084375,2.26804995,2.27322385,2.2981243333333334,2.3474478166666666,2.2230201,2.2564437333333336,2.2865808999999997,2.3304785666666663,2.244069533333333,2.2622617333333332,2.2874795166666666,2.3399726666666667,2.2191640333333336,2.2472307333333332,2.2741205333333334,2.3037481,2.2017653666666663,2.21793305,2.2453811333333333,2.3062031,2.1929654833333334,2.2190664333333334
05-31 12:00,2.2220924666666666,2.1288282,2.1317730999999998,2.1734836166666667,2.2346889833333337,2.1141531666666666,2.160999883333333,2.1809844333333337,2.212978016666667,2.1162089333333336,2.1201390666666664,2.1491861,2.1998886,2.0685582166666667,2.1060637833333336,2.1356979166666665,2.18129475,2.0917138,2.10864555,2.137411016666667,2.1921913166666664,2.0636933666666666,2.0959705833333335,2.1232734333333334,2.153655683333333,2.04915985,2.0638928,2.0939340166666667,2.15793935,2.0366243333333336,2.06692175
06-01 12:00,2.06912755,1.9703778166666666,1.97288325,2.0188080833333335,2.07980725,1.95413615,2.004478033333333,2.02350065,2.0588364,1.9576258333333334,1.9605499166666667,1.9939594833333334,2.0453106666666665,1.9079281,1.9492256,1.9779261333333333,2.0258463166666667,1.9327237166666669,1.94843355,1.9811282333333333,2.0374523,1.9019617999999998,1.9383715333333333,1.9655115166666666,1.9972816333333334,1.8900526500000001,1.9031800166666666,1.9363369000000001,2.002791833333333,1.87394525,1.9085571333333333
06-02 12:00,1.91007155,1.8054060666666667,1.8078961333333334,1.8579426666666667,1.9181769,1.7882762666666667,1.8416030333333333,1.8594974499999999,1.8986777166666668,1.7925623666666666,1.7947971833333334,1.8326718,1.8839922666666666,1.7414469666666668,1.7861592333333334,1.8135837666666668,1.8644142333333333,1.76734575,1.7819651166666666,1.8188813833333335,1.8760111666666668,1.7343066166666667,1.7746659833333331,1.8011249166666665,1.8349337000000001,1.7246796166666667,1.7361314333333333,1.7728646166666666,1.8409951333333334,1.7052725333333332,1.7442113166666668
06-03 12:00,1.7451544666666665,1.6342237166666667,1.63715535,1.6911052666666668,1.7501252166666668,1.6168615666666668,1.6726162500000001,1.6893424833333335,1.7327514166666667,1.6213059166666668,1.6232342666666668,1.6655453833333334,1.7162444833333335,1.5694288,1.6171025,1.6430206833333334,1.6972689666666667,1.5958470333333332,1.6095965333333335,1.6509106,1.7081549166666667,1.5610662833333333,1.6050908166666666,1.6304375666666668,1.6669075333333334,1.5532925333333334,1.56310595,1.6037797333333332,1.6728153166666668,1.5309565166666668,1.5741227
06-04 12:00,1.5746038166666667,1.4571637666666668,1.46101195,1.5185186,1.5760102,1.4401778666666667,1.4977694666666668,1.5134278833333332,1.5613015833333332,1.4441671833333334,1.4462253166666665,1.4928020333333334,1.5424085,1.3921853166666667,1.4423011166666666,1.4666162166666665,1.5246736,1.4185146000000002,1.43169955,1.4774493666666666,1.5342009166666666,1.3825802,1.4298878,1.4538071833333333,1.4934891666666668,1.3761586,1.3844830833333333,1.42933445,1.49854985,1.3513531166666666,1.3985302333333334
06-05 12:00,1.3986497500000001,1.2745776833333333,1.2798213166666665,1.3404141666666667,1.3962158,1.2585117166666668,1.3173263499999999,1.3321633499999999,1.3845711333333335,1.2614776666666667,1.2641427166666666,1.31466725,1.3628515166666666,1.2100276,1.26200995,1.2847744833333332,1.3468876333333335,1.2356544333333335,1.2486584333333333,1.2987297666666668,1.3544937333333331,1.1991887,1.2493049166666668,1.2716230333333334,1.3149581666666668,1.1935603833333335,1.2006593,1.2497745833333334,1.3185250666666666,1.16682315,1.21767565
06-06 12:00,1.2175299666666668,1.0868324666666667,1.0939397,1.1570357666666666,1.21114535,1.07215265,1.1315653833333335,1.1459669333333333,1.2028065333333333,1.0735872333333334,1.0773629,1.13137525,1.1779612166666666,1.0232668666666667,1.0764954833333333,1.0979166166666665,1.1641715666666668,1.0475906,1.0608656833333334,1.1149881333333334,1.1694005833333334,1.01123235,1.0635985833333332,1.08430035,1.1315914833333334,1.0057962,1.01204315,1.0653443333333332,1.13309225,0.9777310666666666,1.03180645
06-07 12:00,1.0314938666666666,0.8943081,0.9037199166666666,0.9686436333333333,1.0212142166666667,0.8813944333333333,0.9407830500000001,0.95525565,1.01626185,0.8808625333333333,0.8862613333333333,0.9431733833333333,0.9881398833333334,0.8322148166666667,0.8860392333333333,0.90647145,0.9767909833333334,0.8546652333333333,0.8687167,0.9264697833333333,0.97930675,0.8190506166666667,0.8730368166666668,0.8922719499999999,0.9436678166666667,0.81318125,0.8190486,0.8762915166666667,0.9426228666666667,0.7844421833333333,0.8411795166666667
06-08 12:00,0.8408057166666667,0.6973961666666667,0.7095067666666667,0.7755187,0.8268425500000001,0.6865355,0.7452980333333333,0.7604375166666667,0.8252019166666666,0.6836858333333333,0.6912073333333333,0.7503267666666668,0.7937989833333333,0.6371836333333333,0.6909416833333334,0.7108659,0.7850196666666667,0.65723865,0.6726038166666667,0.7334331,0.7846105833333333,0.6229802833333333,0.67790305,0.69597795,0.7514708,0.6160494,0.6220880666666667,0.6828718666666667,0.74750435,0.5873196833333334,0.6460651666666667
06-09 12:00,0.64574725,0.49649941666666664,0.5116337166666667,0.57796645,0.62844945,0.48787858333333334,0.5454546333333333,0.5619064666666667,0.6299048666666667,0.48245466666666664,0.4925592,0.5531231333333333,0.5953544166666667,0.43848486666666664,0.49152645,0.5115173,0.5891420333333334,0.45569,0.4729105,0.5361534833333333,0.5857197333333333,0.42335316666666667,0.47850038333333333,0.49585599999999996,0.5552914999999999,0.41475538333333334,0.42156605,0.48535316666666667,0.5481361833333334,0.38672086666666666,0.44675165
06-10 12:00,0.44661951666666666,0.29203158333333334,0.31042084999999997,0.37632014999999996,0.4264491833333333,0.28572971666666663,0.34162553333333334,0.3600398833333333,0.4306636,0.27758153333333335,0.29066111666666666,0.35187681666666665,0.3932235333333333,0.23642908333333335,0.2881436,0.3088286666666667,0.3894539333333333,0.25041775,0.27000678333333333,0.3349270833333333,0.38304838333333335,0.22049468333333333,0.2751553666666667,0.29233423333333336,0.35542958333333335,0.20967678333333334,0.21787378333333332,0.2840189166666667,0.34492731666666665,0.18299384999999999,0.2435494
06-11 12:00,0.24374381666666667,0.08441675,0.10617561666666667,0.17094206666666667,0.22124945000000001,0.08039746666666667,0.13421343333333333,0.15519876666666665,0.22778635,0.06949345,0.08584173333333332,0.14693083333333332,0.18782295000000002,0.031325200000000004,0.08117171666666666,0.1031872,0.18626266666666666,0.04184008333333333,0.06424655,0.13007396666666668,0.17701543333333333,0.014722883333333332,0.06822143333333333,0.08582708333333335,0.15219305,0.0012155666666666667,0.011386299999999999,0.0791718,0.13829439999999998,-0.02352475,0.0367947
06-12 12:00,0.03746135,-0.12591166666666667,-0.10080406666666668,-0.03777765,0.013250783333333332,-0.12780765,-0.07634933333333334,-0.05227026666666667,0.021596633333333334,-0.14136968333333336,-0.1215843,-0.061343600000000005,-0.02043215,-0.1765193,-0.12898133333333334,-0.10503556666666666,-0.02011391666666667,-0.16960625000000001,-0.14403295000000002,-0.07806041666666667,-0.03195616666666667,-0.1936511,-0.1419194,-0.1232658,-0.05410255,-0.21020146666666667,-0.19753836666666666,-0.12886385,-0.07133863333333333,-0.23251053333333335,-0.1731482666666667
06-13 12:00,-0.17186838333333335,-0.33851356666666665,-0.3102252833333334,-0.24942401666666666,-0.19715298333333334,-0.33857278333333335,-0.2896038666666667,-0.26203185,-0.18756745,-0.35455780000000003,-0.3313128,-0.27254965000000003,-0.23112858333333333,-0.38679746666666665,-0.34188005000000005,-0.31548146666666665,-0.22934828333333332,-0.38346803333333335,-0.35450883333333333,-0.28910595,-0.24344028333333334,-0.4043210666666667,-0.3548564666666667,-0.3345587166666667,-0.2631356166666667,-0.4241240166666667,-0.40855801666666663,-0.3397414833333333,-0.2835412,-0.44364995,-0.38588716666666667
06-14 12:00,-0.38386928333333337,-0.5529458,-0.52179505,-0.4635620166666667,-0.40957415,-0.5515809666666667,-0.50507115,-0.47375771666666666,-0.39935396666666667,-0.5696149666666667,-0.5430454166666667,-0.4862694166666667,-0.4438553833333333,-0.5992007333333333,-0.5570652,-0.5278024666666666,-0.4411042,-0.5992800500000001,-0.5668685833333333,-0.5026706,-0.4570082166666667,-0.6169829,-0.5701526,-0.5476781833333334,-0.4745797,-0.6400821166666667,-0.62134305,-0.5530932833333334,-0.49787655,-0.6566372,-0.6010037166666666
06-15 12:00,-0.5981508166666667,-0.7687672666666666,-0.7352163333333334,-0.6797422333333334,-0.6236306500000001,-0.76650865,-0.7222614833333334,-0.6871227333333334,-0.6133977,-0.7860848166666667,-0.7564848333333334,-0.7020693,-0.6582047166666667,-0.8134162,-0.7740603333333334,-0.7416571,-0.65503655,-0.8165709333333333,-0.78080525,-0.7183442166666667,-0.6722300166666667,-0.8313315166666667,-0.7873486833333333,-0.7622600666666667,-0.6881037,-0.8575926333333334,-0.8355724666666667,-0.7685328666666666,-0.7139031166666666,-0.8711703,-0.8180576666666667
06-16 12:00,-0.81430945,-0.9855445666666667,-0.9501840500000001,-0.8975068,-0.8389461166666667,-0.9830217333333333,-0.9406856,-0.9018011833333334,-0.8293203333333333,-1.0035165833333333,-0.97133055,-0.9195049833333333,-0.8737734166666667,-1.0291229666666666,-0.9923802666666667,-0.9567065666666666,-0.8707908333333333,-1.0348706833333334,-0.9960125166666667,-0.9357028666666667,-0.8886771333333333,-1.0470571666666666,-1.0059704,-0.9779469333333334,-0.90337115,-1.0761683333333332,-1.0509295333333333,-0.9856580333333333,-0.9311769166666667,-1.0869469833333334,-1.0365924833333333
06-17 12:00,-1.0319298833333332,-1.2028576166666667,-1.1663807666666666,-1.1163943833333334,-1.0551505666666665,-1.2007716666666668,-1.1598648500000002,-1.1174641,-1.0467300666666666,-1.2214713333333334,-1.1872746166666666,-1.1381263666666668,-1.0901652333333334,-1.2459879166666668,-1.2115406833333333,-1.1726121333333335,-1.0880014833333334,-1.2537180666666667,-1.2121806333333334,-1.1543126666666665,-1.1059256666666668,-1.2638418,-1.2255360166666667,-1.1943854166666665,-1.1200381166666666,-1.2953275499999999,-1.2670978166666667,-1.204054,-1.1492553333333333,-1.3036604333333335,-1.2561416333333333
06-18 12:00,-1.2505852333333332,-1.4203046666666665,-1.3834725166666668,-1.33594425,-1.2718813500000001,-1.4193913,-1.3793380999999998,-1.33377785,-1.26522055,-1.4395270666666666,-1.4039972833333332,-1.3574807333333332,-1.3069935333333333,-1.4636618000000001,-1.4310658833333332,-1.3890332666666665,-1.3062894666666667,-1.4726672666666665,-1.42899285,-1.3737331333333331,-1.3235606166666665,-1.4813546166666667,-1.4455645833333333,-1.4112245333333333,-1.3377501833333334,-1.5146028166666667,-1.4837578166666667,-1.42329565,-1.3677018333333335,-1.5209949333333335,-1.4762349000000001
